project,module,STANDARD_LIB,JAVAMOP,RVMONITOR,PROJECT,THIRD_PARTY_LIB,NATIVE,ASPECTJ,OTHER,VIOLATION,ASPECTJ_INSTRUMENTATION,ASPECTJ_RUNTIME,ASPECTJ_OTHER,MONITORING,SPECIFICATION,MOP_AND_AJC,RVMONITOR_LOCK,MONITORING_LOCK,LOCK,UNKNOWN,sum manual,sum profiler
dpressel-sgdtk,dpressel-sgdtk,0,0,1,977,0,0,0,45,0,368,0,0,10,5,66,0,0,0,0,1472,1472
dreezey-argon2-password-hash-provider,dreezey-argon2-password-hash-provider,0,0,2,457,0,0,0,86,0,4786,5,2,20,13,194,0,35,0,0,5600,5600
DReichLab-ADNA-Tools,DReichLab-ADNA-Tools,0,0,29,86,0,0,0,96,0,3253,90,2,16,9,267,3,8,0,0,3859,3859
Driftt-EmailReplyParser,Driftt-EmailReplyParser,0,0,2,27,0,0,0,55,0,1802,25,0,9,8,86,0,0,0,0,2014,2014
drmacro-wordinator,drmacro-wordinator,0,0,354,1204,0,0,0,446,2,27778,293,30,42,193,165,95,72,1,0,30675,30675
dropwizard-dropwizard-elasticsearch,dropwizard-dropwizard-elasticsearch,0,0,68,1260,0,0,0,524,0,51146,1043,35,29,34,168,5,19,0,0,54331,54331
dropwizard-dropwizard-health,dropwizard-dropwizard-health,0,0,145,3072,0,0,0,556,2,41804,456,25,32,45,401,35,32,84,0,46689,46689
dsc-cmt-cmt-statemachine,dsc-cmt-cmt-statemachine,0,0,6,307,0,0,0,80,0,3707,72,0,13,7,197,0,3,1,0,4393,4393
dspinellis-ckjm,dspinellis-ckjm,0,0,1,21,0,0,0,49,0,1644,5,0,7,7,60,0,0,0,0,1794,1794
dsyer-spring-security-rsa,dsyer-spring-security-rsa,0,0,0,208,0,0,0,54,0,1574,36,0,8,6,181,0,0,0,0,2067,2067
dubasdey-portable-ftp-server,dubasdey-portable-ftp-server,0,0,2,57,0,0,0,50,0,2742,30,1,9,6,161,0,1,3,0,3062,3062
dubin555-Kafka-Insight,dubin555-Kafka-Insight,0,0,2,1,0,0,0,38,0,474,0,0,7,5,172,0,0,0,0,699,699
