simplesteph/kafka-connect-github-source,438,182,FALSE
simplymequeeny/json-string-schema-generator,24,14,FALSE
sinrimin/netty-socketio-client,12,4,FALSE
sjbutler/idtk-j,1,0,FALSE
skayvanfar/cheetah,11,1,FALSE
skyscreamer/JSONassert,958,196,FALSE
slub/urnlib,28,5,FALSE
smacke/jaydio,304,70,FALSE
smallnest/fastjson-jaxrs-json-provider,18,10,FALSE
smartics/smartics-jboss-modules-maven-plugin,13,10,FALSE
smartrics/RestFixture,97,78,FALSE
smartsheet-platform/smartsheet-java-sdk,23,23,FALSE
smartystreets/smartystreets-java-sdk,14,19,FALSE
smitajit/es-rest-mock,12,0,FALSE
smola/galimatias,159,39,FALSE
smsapi/smsapi-java-client,24,12,FALSE
sndyuk/logback-more-appenders,121,56,FALSE
sofastack/sofa-hessian,129,51,FALSE
softlayer/softlayer-java,24,26,FALSE
solita/functional-utils,22,4,FALSE
Sonal0409/DevOpsCodeDemo,12,599,FALSE
SonarSource/sonar-auth-bitbucket,24,22,FALSE
SonarSource/sonar-auth-github,19,21,FALSE
sonatype/heuristic-version,0,2,FALSE
sonian/elasticsearch-jetty,286,79,FALSE
soot-oss/heros,218,90,FALSE
sorra/TraceSonar,33,12,FALSE
sparkapi/SparkJava,21,24,FALSE
spdx/Spdx-Java-Library,30,29,FALSE
spinscale/elasticsearch-graphite-plugin,66,32,FALSE
spoofzu/DeepViolet,136,33,FALSE
SpoonLabs/CoCoSpoon,10,8,FALSE
SpoonLabs/spooet,10,0,FALSE
spotify/annoy-java,135,44,FALSE
spotify/async-datastore-client,72,27,FALSE
spotify/futures-extra,136,32,FALSE
spotify/hdfs2cass,76,21,FALSE
spotify/netty-zmtp,242,60,FALSE
spotify/simple-bigtable,36,20,FALSE
spotify/ssh-agent-proxy,9,5,FALSE
spriet2000/vertx-handlers-http,11,1,FALSE
springml/salesforce-wave-api,12,10,FALSE
SpringStudent/GyJdbc,95,33,FALSE
spullara/cli-parser,103,23,FALSE
spullara/java-future-jdk8,19,8,FALSE
spyhunter99/installcert,17,11,FALSE
square/burst,462,29,FALSE
square/gifencoder,656,80,FALSE
square/jna-gmp,60,24,FALSE
square/osstrich,84,11,FALSE
square/pagerduty-incidents,70,29,FALSE
sranka/jdbcimage,15,15,FALSE
srikanth-lingala/zip4j,1901,297,FALSE
sritejakv/splitwise-java,10,10,FALSE
ssedano/jump-consistent-hash,30,17,FALSE
stackify/stackify-metrics,3,2,FALSE
stanfordnlp/CoreNLP,9359,2688,FALSE
starkbank/ecdsa-java,32,18,FALSE
StarlangSoftware/Corpus,6,4,FALSE
StarlangSoftware/TurkishDeasciifier,7,3,FALSE
StarlangSoftware/TurkishMorphologicalAnalysis,17,14,FALSE
StarlangSoftware/TurkishMorphologicalDisambiguation,8,2,FALSE
StarlangSoftware/TurkishPropBank,6,1,FALSE
StarlangSoftware/TurkishSentiNet,11,5,FALSE
StarlangSoftware/TurkishSpellChecker,10,7,FALSE
StarlangSoftware/TurkishWordNet,50,19,FALSE
StaticBeagle/ETK4J,28,2,FALSE
stefanbirkner/fake-sftp-server-rule,40,26,FALSE
STEMLab/JIneditor,13,2,FALSE
steveash/jopenfst,34,10,FALSE
stevespringett/CPE-Parser,44,15,FALSE
stevespringett/cvss-calculator,33,22,FALSE
stevespringett/owasp-risk-rating-calculator,18,4,FALSE
stevespringett/threatmodel-sdk,77,24,FALSE
stoicflame/ofx4j,72,48,FALSE
str4d/ed25519-java,215,76,FALSE
streamx-co/ExTree,10,3,FALSE
stripe-interview/java-interview-prep,41,80,FALSE
studerw/td-ameritrade-client,68,49,FALSE
stupid1t/poi-excel,14,1,FALSE
SumoLogic/sumologic-kinesis-connector,15,8,FALSE
Supera-Inovacao-Tecnologia/PS-Java,13,42,FALSE
supercargo/guice-persist-jooq,22,9,FALSE
SValentyn/Payment-Management-System,12,3,FALSE
SvenEwald/xmlbeam,74,13,FALSE
svenkubiak/jBCrypt,28,13,FALSE
swagger-api/swaggerhub-maven-plugin,30,21,FALSE
Sweetiee-yi/Jaba,97,25,FALSE
swri-robotics/bag-reader-java,35,19,FALSE
swtcpro/jingtum-lib-java,14,12,FALSE
sysco-middleware/kafka-client-collector,11,2,FALSE
szagriichuk/search-api,10,5,FALSE
tabulapdf/tabula-java,1694,435,FALSE
tacitknowledge/jcr-mock,21,8,FALSE
TakahikoKawasaki/nv-i18n,378,113,FALSE
TakahikoKawasaki/nv-websocket-client,1993,325,FALSE
takari/directory-watcher,16,4,FALSE
takari/maven-profiler,86,30,FALSE
takari/takari-local-repository,46,22,FALSE
takashi-ishio/selogger,31,7,FALSE
talios/coffee-maven-plugin,63,17,FALSE
tarql/tarql,191,62,FALSE
tauris-io/expression,12,1,FALSE
taxjar/taxjar-java,13,7,FALSE
tbuktu/ntru,105,34,FALSE
tchristofferson/Config-Updater,59,8,FALSE
tcurdt/hadoop-lzo-java,10,3,FALSE
tcurdt/jdeb,410,172,FALSE
tcurdt/jdependency,55,25,FALSE
tdebatty/java-LSH,290,82,FALSE
tdebatty/java-string-similarity,2655,441,FALSE
tdunning/anomaly-detection,102,30,FALSE
tdunning/bandit-ranking,51,4,FALSE
tdunning/open-json,17,18,FALSE
teaey/apns4j,197,77,FALSE
tecsinapse/tecsinapse-data-io,8,3,FALSE
telefonicaid/netphony-network-protocols,42,17,FALSE
tencentyun/cos-java-sdk-v4,32,12,FALSE
tenlee2012/elasticsearch-analysis-demo,11,5,FALSE
terrestris/shogun-legacy,16,16,FALSE
tfredrich/DateAdapterJ,19,7,FALSE
ThangLeQuoc/aqi-calculator,29,8,FALSE
Thare-Lam/fast-elasticsearch-query-builder,47,6,FALSE
TheBlackChamber/commons-encryption,0,0,FALSE
theborakompanioni/thymeleaf-extras-shiro,297,76,FALSE
TheCookieLab/poloniex-api-java,64,47,FALSE
thegedge/java-radix-tree,31,12,FALSE
TheHolyWaffle/TeamSpeak-3-Java-API,304,109,FALSE
ThinkingDataAnalytics/java-sdk,13,6,FALSE
thomasmueller/minperf,155,22,FALSE
thomasmueller/tinyStats,13,3,FALSE
ThoughtWire/hazelcast-locks,23,11,FALSE
thrau/jarchivelib,197,35,FALSE
threedr3am/dubbo-exp,99,14,FALSE
threefish/nutz-sqltpl,10,1,FALSE
threerings/react,36,7,FALSE
ThreeTen/threetenbp,548,139,FALSE
thundra-io/thundra-lambda-warmup,43,6,FALSE
thymeleaf/thymeleaf-itutorial,43,26,FALSE
TiBeN/ia-rcade,102,8,FALSE
tking/JSTUN,133,55,FALSE
tkutcher/jgrade,23,15,FALSE
TNG/property-loader,6,9,FALSE
tobyweston/Refactoring-Chapter-1,35,80,FALSE
tommyettinger/BlazingChain,19,3,FALSE
tommyettinger/RegExodus,24,4,FALSE
tomsik68/mclauncher-api,122,17,FALSE
tomwhite/set-game,25,6,FALSE
TongxiJi/shadowsocks-java,267,83,FALSE
tonikolaba/BatBat-Game,20,35,FALSE
tony19/named-regexp,91,20,FALSE
tonydeng/fmj,417,141,FALSE
tonysparks/leola,21,2,FALSE
toolbox4minecraft/amidst,2107,245,FALSE
toolfactory/narcissus,42,1,FALSE
topwingo/zeroFlow,10,7,FALSE
ToryZhou/design-pattern,56,31,FALSE
traiana/kafka-spiffe-principal,19,5,FALSE
trekawek/coffee-gb,1088,84,FALSE
trganda/yaml2http,11,0,FALSE
Trigary/AdvancementCreator,25,3,FALSE
triologygmbh/reCAPTCHA-V2-java,17,10,FALSE
tripluo/jrouter,13,3,FALSE
trystan/AsciiPanel,185,62,FALSE
Tsovak/selenium-wrapper-framework,10,2,FALSE
tud-fop/j-Algo,10,3,FALSE
tupilabs/tap4j,30,16,FALSE
tv2norge-collab/java-serf-client,19,7,FALSE
tvesalainen/bcc,2,0,FALSE
Twasi/twasi-core,19,4,FALSE
twitter/joauth,211,69,FALSE
twitter/netty-http2,121,64,FALSE
twitter/nodes,246,59,FALSE
twitter/sbf,157,42,FALSE
twitter/twitter-korean-text,831,181,FALSE
typesafehub/netty-http-pipelining,27,15,FALSE
uber-common/jvm-profiler,1756,344,FALSE
udger/udger-java,26,19,FALSE
uia4j/uia-sim,21,2,FALSE
uklimaschewski/JMXWrapper,38,9,FALSE
ukman/kolobok,25,2,FALSE
undera/perfmon-agent,376,137,FALSE
unitsofmeasurement/unit-ri,27,18,FALSE
unitsofmeasurement/uom-se,37,18,FALSE
unruly/control,10,6,FALSE
unruly/java-8-matchers,23,5,FALSE
uPortal-Project/portlet-utils,8,11,FALSE
uPortal-Project/WebproxyPortlet,14,29,FALSE
uprotocol/platform-java,12,1,FALSE
upyun/java-sdk,115,49,FALSE
urbanairship/datacube,265,62,FALSE
usingsky/KoreanLunarCalendar,16,3,FALSE
usnistgov/Lineage-Mapper,18,8,FALSE
uwolfer/gerrit-rest-java-client,159,89,FALSE
valery1707/kaitai-maven-plugin,12,9,FALSE
valfirst/jbehave-junit-runner,73,54,FALSE
vangj/jbayes,18,0,FALSE
vashishthask/eclipse-to-maven,27,14,FALSE
vasia/gelly-streaming,138,46,FALSE
VaughnVernon/mockroservices-java,28,11,FALSE
vaulttec/sonar-auth-oidc,90,36,FALSE
vdurmont/emoji-java,2583,555,FALSE
vdurmont/etaprinter,15,1,FALSE
vdurmont/semver4j,228,47,FALSE
venushka/jmxeval,16,9,FALSE
VerbalExpressions/JavaVerbalExpressions,2608,288,FALSE
verilylifesciences/genomewarp,98,20,FALSE
vert-x3/vertx-docgen,23,12,FALSE
vert-x3/vertx-maven-starter,140,56,FALSE
vert-x3/vertx-service-factory,20,14,FALSE
vibur/vibur-object-pool,69,16,FALSE
victor-porcar/delayed-batch-executor,20,6,FALSE
victorrentea/clean-code-dive,16,6,FALSE
vidageek/crawler,41,36,FALSE
vidstige/jadb,609,208,FALSE
vincentrussell/java-ini-parser,12,2,FALSE
vinhkhuc/lbfgs4j,14,1,FALSE
vinta/pangu.java,56,8,FALSE
visenze/visearch-sdk-java,7,13,FALSE
vitalidze/chromecast-java-api-v2,259,77,FALSE
vivekragunathan/JINQ,83,2,FALSE
viz-centric/flair-commons,15,16,FALSE
vizor-games/infraworld-cornerstone,21,22,FALSE
vlingo/xoom-auth,14,6,FALSE
vlingo/xoom-cluster,26,9,FALSE
vlingo/xoom-streams,11,4,FALSE
vmware/vrops-export,33,16,FALSE
vmzakharov/dataframe-ec,32,7,FALSE
volkodavs/secret-santa,13,2,FALSE
volodya-lombrozo/hg-revision-plugin,11,0,FALSE
w3blogfr/zebra-zpl,172,75,FALSE
walmartlabs/gozer,60,23,FALSE
wang007/vertx-start,102,19,FALSE
warmuuh/libsass-maven-plugin,115,41,FALSE
wavefrontHQ/wavefront-fdb-tailer,15,6,FALSE
wavefrontHQ/wftop,19,12,FALSE
waynedyck/gwt-gantt,10,3,FALSE
wcnwyx/gm-encryption,49,20,FALSE
wdtinc/mapbox-vector-tile-java,138,69,FALSE
wealthfront/thompson-sampling,28,12,FALSE
weaverj/erserver,21,101,FALSE
webbynet/protostuff-runtime-proto,45,22,FALSE
webjars/webjars-locator,2,7,FALSE
weblyzard/nilsimsa,10,6,FALSE
webmate-io/webmate-sdk-java,11,1,FALSE
WebThingsIO/webthing-java,51,30,FALSE
wechatpay-apiv3/CertificateDownloader,220,69,FALSE
Wedjaa/JavaAnsibleVault,10,12,FALSE
weibocom/yar-java,12,5,FALSE
welk1n/ReverseShell-Java,42,11,FALSE
wepay/WePay-Java-SDK,18,26,FALSE
weswilliams/GivWenZen,23,21,FALSE
whizzosoftware/WZWave,33,22,FALSE
william-ferguson-au/asymmetric-crypto,17,8,FALSE
wiqer/ef-redis,102,36,FALSE
wmixvideo/bradesco-boleto-registro,25,22,FALSE
wnameless/workbook-accessor,3,4,FALSE
wolf-yuan-6115/flowermoon,14,2,FALSE
woodpecker-appstore/yonyou-nc-decrypter,63,4,FALSE
Workday/timeseries-forecast,103,36,FALSE
wso2/config-mapper,33,42,FALSE
wstrange/GoogleAuth,1009,364,FALSE
wttech/Maven-CRX-Plugin,18,10,FALSE
wuba/LPA-Detector,91,22,FALSE
wxynihao/book118-downloader,234,74,FALSE
xcbeyond/ConferenceTrackManagement,13,1,FALSE
Xchuanshuo/LiteNESEmulator,23,4,FALSE
xcsp3team/XCSP3-Java-Tools,19,5,FALSE
xdwangwei/atguigu_ssm_crud,54,26,FALSE
xebia/Xebium,75,62,FALSE
xianfengyi/ExprEngine,10,1,FALSE
xiangbohua/scales-bridge,11,2,FALSE
xingePush/xinge-api-java,53,29,FALSE
xjodoin/torpedoquery,79,18,FALSE
xnnyygn/dynamic-log-level,11,7,FALSE
xspec/xspec-maven-plugin-1,5,11,FALSE
xuanbo/dag-executor,12,9,FALSE
xuminwlt/j360-tools,131,24,FALSE
XUranus/lightsocks-java,24,15,FALSE
yagarea/java-chat,10,3,FALSE
yanceyZhang/wx-chatbot,72,27,FALSE
yawkat/reflect,14,0,FALSE
ycdtbs/Face-recognition-login,52,19,FALSE
yegor256/cactoos,722,165,FALSE
yfpeng/pengyifan-leetcode,23,18,FALSE
yichen0831/OpenCC-Java,15,9,FALSE
yinlou/mltk,137,74,FALSE
yomorun/hashids-java,1009,196,FALSE
ysc/word,1786,686,FALSE
Yubico/yubico-j,13,9,FALSE
YuboLong/MyLive,177,58,FALSE
yuqi1129/calcite-test,206,160,FALSE
yurelle/Base45Encoder,10,2,FALSE
zafarkhaja/jsemver,419,83,FALSE
zalando-stups/java-sproc-wrapper,64,29,FALSE
zalandoresearch/zap,50,10,FALSE
zencoder/zencoder-java,10,11,FALSE
zeroturnaround/maven-jrebel-plugin,52,23,FALSE
zeroturnaround/zt-process-killer,123,24,FALSE
zerouwar/Octopus,67,24,FALSE
Zettelkasten-Team/Zettelkasten,692,86,FALSE
zhanyeye/DesSim,10,3,FALSE
zhaolihe/useragent-parser,10,7,FALSE
zheng93775/mysql-lock,16,6,FALSE
zhining-lu/netty-websocket-proxy,30,13,FALSE
zhixiangli/code-similarity,17,8,FALSE
ZhongAnTech/dmds,15,4,FALSE
zhongxunking/sync,12,5,FALSE
zhoujianling/PointCloudUtilities,34,2,FALSE
zhuweitung/banana-helper,18,37,FALSE
zihluwang/opensource-core,10,0,FALSE
Zlika/reproducible-build-maven-plugin,68,19,FALSE
zman2013/scuttlebutt,14,2,FALSE
ZsBT/mrz-java,69,40,FALSE
ztelur/consistent-hash-algorithm,24,13,FALSE
