project,sha,test time,test status,mop time,mop status,ps1c time,ps1c status,ps3cl time,ps3cl status,ctw download status,ctw compile time,ctw compile status,ctw instr time,ctw instr status,ctw mop time,ctw mop status,ctw e2e time,base rv,instr source time
sblendorio-petscii-bbs,2c5c2aa9de3e6fa15955def6b810927aa945f22d,3660,0,37921,0,32413,0,7011,0,0,2516,0,1828,0,2415,0,6851,0,-1
sblendorio-petscii-bbs,6061a354c80e5fd4cf7293c67f5b0841f7d901b0,3415,0,39795,0,31766,0,7542,0,0,2967,0,2294,0,2868,0,8232,0,-1
sblendorio-petscii-bbs,50c366800c72590b79fe175829954ae5f27a97d9,3337,0,39082,0,30839,0,6498,0,0,2652,0,1996,0,2268,0,7017,0,-1
sblendorio-petscii-bbs,542c228b74a846ad33a20a7271266b6794f23fd1,3803,0,39197,0,32138,0,7885,0,0,2665,0,1715,0,2097,0,6574,0,-1
sblendorio-petscii-bbs,e59bc83ad94917ac576ebb3e47f942306a13798b,3325,0,38622,0,32137,0,7745,0,0,2602,0,1444,0,2820,0,6969,0,-1
sblendorio-petscii-bbs,3b71b2e4c00c53256c6d0dde9c1a22aa0e0fb8c7,3620,0,38230,0,31456,0,7501,0,0,2663,0,1668,0,2313,0,6762,0,-1
sblendorio-petscii-bbs,e72385684c4fa6fed9afbdf3a2ac4b0e8b4fc7dd,3537,0,38460,0,31001,0,7223,0,0,2453,0,1244,0,2639,0,6441,0,-1
sblendorio-petscii-bbs,51e5a4f209ba9e3381d00d46a2b03d2b73343b2b,3918,0,38570,0,30961,0,6575,0,0,2499,0,1292,0,2316,0,6213,0,-1
sblendorio-petscii-bbs,9d2e9b617b2e604cbce5822a4718a9571bc1fa42,3164,0,38902,0,32489,0,7537,0,0,2825,0,1303,0,2294,0,6519,0,-1
sblendorio-petscii-bbs,7a2a6f389f602f8235f3ead022f2018f440dfe98,3534,0,38782,0,31594,0,6631,0,0,2575,0,1732,0,2136,0,6548,0,-1
sblendorio-petscii-bbs,4cf1ec3996b9958ad803420e57ec2871f4fdc422,3740,0,39295,0,31826,0,7019,0,0,3148,0,2251,0,2840,0,8353,0,-1
sblendorio-petscii-bbs,f52a0581929c88a570ccdb8d03cb5521ac8fb102,3895,0,37514,0,32861,0,7649,0,0,2379,0,2456,0,2543,0,7484,0,-1
sblendorio-petscii-bbs,4ba8d44a5087e28f620a454065b0bbeca9072d85,3698,0,39556,0,32586,0,7639,0,0,2587,0,1356,0,2382,0,6426,0,-1
sblendorio-petscii-bbs,76216853b384cb6b603e2b134948256861048d0e,3624,0,38687,0,32185,0,6980,0,0,2402,0,1441,0,3079,0,7037,0,-1
sblendorio-petscii-bbs,715b07289d7b0d6d900a6de65f18634617968234,3301,0,36651,0,31226,0,6363,0,0,2703,0,1856,0,2335,0,7010,0,-1
sblendorio-petscii-bbs,fe0fbc319ced29ac619548f4aa9c4390776914bc,3577,0,38590,0,32019,0,7467,0,0,2720,0,1557,0,2192,0,6595,0,-1
sblendorio-petscii-bbs,479f6e2f3d73fc3511b0f95e6ea1f8100d3ee4e1,3499,0,39208,0,32062,0,7294,0,0,2422,0,1639,0,2571,0,6742,0,-1
sblendorio-petscii-bbs,9fa9274a1f38b60cf5b967125614eccbf8cc7d3f,3214,0,38334,0,32424,0,6886,0,0,2297,0,1442,0,2245,0,6086,0,-1
sblendorio-petscii-bbs,3c08278d113343cf3981a1d0cc4ad89cd79aa020,3625,0,37238,0,31939,0,6687,0,0,2394,0,1354,0,2175,0,6031,0,-1
